id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
"7853350170","20140516T000000",675000,5,2.5,3200,6455,"2",0,0,3,9,3200,0,2009,0,"98065",47.5446,-121.862,3290,7924
"6056100380","20140520T000000",415000,3,2.25,1970,2377,"2",0,0,3,8,1680,290,2008,0,"98108",47.5631,-122.297,1690,1936
"0626059127","20141117T000000",614000,3,2.5,2830,5831,"2",0,0,3,9,2830,0,2010,0,"98011",47.7744,-122.224,2830,6064
"1459920190","20141204T000000",385000,4,2.5,2630,5701,"2",0,0,3,7,2630,0,2010,0,"98042",47.375,-122.16,2770,5939
"3574750020","20140625T000000",594000,4,2.75,2720,4613,"2",0,0,3,9,2720,0,2005,0,"98028",47.7352,-122.223,2830,4836
"2547200190","20140520T000000",860000,4,2.75,3160,8097,"2",0,0,3,9,3160,0,2014,0,"98033",47.6709,-122.166,2200,8097
"9206500250","20140909T000000",1.1045e+006,4,4,3770,8899,"2",0,0,3,10,2940,830,2006,0,"98074",47.6476,-122.079,3300,8308
"7202300480","20141024T000000",775000,4,2.75,3500,6226,"2",0,0,3,9,3500,0,2004,0,"98053",47.6846,-122.045,3480,7222
"7237450190","20140806T000000",430760,5,2.75,2710,4685,"2",0,0,3,8,2710,0,2014,0,"98038",47.3555,-122.062,2710,4449
"8682320420","20150427T000000",755000,2,2.5,2170,6361,"1",0,2,3,8,2170,0,2009,0,"98053",47.7109,-122.017,2310,7419
"6003500743","20140519T000000",640000,2,2.25,1540,958,"3",0,0,3,9,1540,0,2007,0,"98122",47.6179,-122.318,1410,958
"0328000182","20150501T000000",613500,3,3.25,1876,1531,"3",0,0,3,9,1876,0,2009,0,"98115",47.6864,-122.265,1876,1533
"0821079102","20141017T000000",780000,4,3.5,3720,213073,"1",0,2,3,10,3720,0,2007,0,"98010",47.3216,-121.94,2190,59241
"1622049242","20150304T000000",550000,4,2.5,3148,9612,"2",0,3,3,9,3148,0,2014,0,"98198",47.3994,-122.311,3000,11475
"7203120050","20141008T000000",789500,4,3.25,3240,4852,"2",0,0,3,9,3240,0,2010,0,"98053",47.695,-122.022,3320,5318
"7853360250","20140710T000000",592000,5,3.5,3340,5000,"2",0,0,3,8,2580,760,2012,0,"98065",47.5168,-121.871,3420,5000
"1327600190","20150410T000000",454950,4,2.5,2413,5701,"2",0,0,3,8,2413,0,2014,0,"98042",47.3731,-122.159,2380,5725
"4187000250","20150413T000000",475000,4,2.5,2500,4500,"2",0,0,3,7,2500,0,2010,0,"98059",47.4928,-122.149,2230,4500
"2902201300","20141229T000000",659000,2,1.75,1180,904,"2",0,0,3,10,780,400,2014,0,"98102",47.6396,-122.329,1380,3610
"1635500250","20141124T000000",570000,4,2.5,2890,5801,"2",0,0,3,9,2890,0,2005,0,"98028",47.7349,-122.238,2890,6286
"6031400094","20150226T000000",347500,5,3,2230,6551,"1",0,0,3,7,1330,900,2014,0,"98168",47.487,-122.32,2230,9476
"6601200250","20150402T000000",205000,4,2.5,1767,4500,"2",0,0,3,8,1767,0,2006,0,"98001",47.2607,-122.25,1949,4636
"9358001403","20140903T000000",380000,3,3.25,1450,1468,"2",0,0,3,8,1100,350,2009,0,"98126",47.5664,-122.37,1450,1478
"4216500020","20141003T000000",718000,5,2.75,2930,7663,"2",0,0,3,9,2930,0,2013,0,"98056",47.5308,-122.184,2750,10335
"1438000440","20140724T000000",515805,5,2.75,2710,4136,"2",0,0,3,8,2710,0,2014,0,"98059",47.4786,-122.123,2590,4136
"6061500130","20140714T000000",1.02928e+006,4,3.25,3600,18645,"2",0,1,3,10,3000,600,2013,0,"98059",47.5294,-122.154,3970,10957
"3862710050","20141113T000000",437718,3,2.5,1800,3265,"2",0,0,3,8,1800,0,2014,0,"98065",47.5338,-121.841,1800,3663
"7604400114","20140814T000000",450000,4,2.5,2290,5515,"2",0,0,3,8,2290,0,2006,0,"98106",47.5518,-122.357,1380,5515
"9828702649","20141028T000000",515000,3,2.5,1510,1178,"2",0,0,3,8,1060,450,2007,0,"98122",47.6181,-122.301,1510,1210
"2946003947","20150302T000000",204000,2,2.5,1090,13444,"2",0,0,3,7,1090,0,2007,0,"98198",47.4166,-122.319,1380,6000
"0993000307","20140523T000000",360000,3,2,1270,1323,"3",0,0,3,8,1270,0,2006,0,"98103",47.6934,-122.342,1330,1323
"3362400094","20141203T000000",550000,3,2.25,1540,1005,"3",0,0,3,8,1540,0,2008,0,"98103",47.6827,-122.346,1510,1501
"7853380480","20140529T000000",650880,3,2.5,2930,6050,"2",0,0,3,9,2930,0,2008,0,"98065",47.5151,-121.883,2760,5765
"3893100462","20150225T000000",1.78995e+006,5,3.75,4360,8504,"2",0,4,3,10,3530,830,2014,0,"98033",47.6936,-122.19,2680,9000
"2326600130","20150225T000000",895900,4,3.5,3640,4983,"2",0,3,3,9,2790,850,2014,0,"98075",47.5619,-122.027,3270,14700
"3424069008","20140606T000000",585000,4,2.5,2430,4747,"2",0,0,3,8,2430,0,2008,0,"98027",47.5285,-122.031,1930,7200
"3277801586","20150508T000000",380000,3,2.25,1520,1464,"2",0,0,3,8,1240,280,2010,0,"98126",47.543,-122.375,1710,1464
"5045700250","20141118T000000",565997,5,2.75,2730,5820,"2",0,0,3,8,2730,0,2014,0,"98059",47.4856,-122.154,2730,5700
"3278603000","20150504T000000",459000,3,3,2440,2076,"2",0,0,3,8,1930,510,2006,0,"98126",47.5476,-122.37,2440,2310
"7548800050","20150421T000000",550000,3,3.75,1580,1303,"2",0,0,3,8,1340,240,2010,0,"98144",47.5875,-122.315,1560,1294
"1972201964","20140725T000000",500000,3,2.25,1420,983,"3",0,0,3,8,1420,0,2006,0,"98103",47.6533,-122.346,1530,1280
"3395070980","20150327T000000",461500,5,3.25,2820,3275,"2",0,0,3,8,2230,590,2006,0,"98118",47.5339,-122.284,2610,3275
"5710000005","20140522T000000",2.15e+006,4,5.5,5060,10320,"2",0,0,3,11,5060,0,2008,0,"98004",47.6245,-122.21,3010,10080
"9319800050","20150421T000000",790000,4,2.5,2650,5000,"2",0,0,3,8,2650,0,2007,0,"98116",47.5605,-122.396,1110,6250
"3303700221","20140627T000000",735000,3,2.25,1490,1212,"2",0,0,3,9,1040,450,2011,0,"98112",47.6226,-122.313,1490,1337
"3304300080","20150330T000000",588000,4,2.5,3060,7710,"2",0,0,3,9,3060,0,2009,0,"98059",47.4828,-122.136,3040,7840
"0642800130","20150513T000000",724500,3,3.25,3240,4185,"2",0,0,3,8,2770,470,2011,0,"98075",47.5794,-122.03,2660,4692
"6192410480","20140709T000000",749000,3,2.75,2820,5348,"2",0,0,3,9,2820,0,2008,0,"98052",47.7073,-122.118,3140,5640
"6127000480","20140918T000000",720000,5,3.5,4140,7642,"2",0,0,3,8,4140,0,2003,0,"98075",47.591,-122.008,3330,6953
"6145601599","20140611T000000",250000,2,1.5,982,846,"2",0,0,3,8,806,176,2006,0,"98133",47.7034,-122.345,1010,3844
"3630200460","20150327T000000",790000,3,2.75,2460,3600,"2",0,0,3,9,2460,0,2007,0,"98029",47.5409,-121.994,2570,3600
"3845101100","20150121T000000",392440,4,2.5,2547,4800,"2",0,0,3,9,2547,0,2014,0,"98092",47.2592,-122.194,2598,4800
"6792200066","20140725T000000",280000,4,2.25,1834,7460,"2",0,0,3,8,1834,0,2012,0,"98042",47.3568,-122.163,1979,9008
"5317100294","20141113T000000",1.333e+006,4,4.5,3130,5126,"3",0,0,3,10,2450,680,2014,0,"98112",47.6239,-122.29,2540,7784
"8150600250","20141217T000000",649000,4,2.5,2730,4847,"2",0,0,3,9,2730,0,2008,0,"98126",47.549,-122.374,1250,4840
"9376301112","20141031T000000",457000,2,2.5,1380,1329,"2",0,0,3,8,1050,330,2008,0,"98117",47.6903,-122.37,1360,3750
"0856000635","20150323T000000",2.225e+006,4,4.25,4700,10800,"2",0,1,3,11,3910,790,2002,0,"98033",47.6882,-122.214,2370,7680
"9320350130","20140823T000000",453000,3,3,2330,4284,"2",0,0,3,9,1920,410,2004,0,"98108",47.5547,-122.308,2330,3709
"7694200380","20140922T000000",329780,3,2.5,1730,3600,"2",0,0,3,8,1730,0,2014,0,"98146",47.5014,-122.34,2030,3600
"0635000009","20141112T000000",1.05e+006,2,2.5,2350,2390,"3",0,2,3,10,2000,350,2007,0,"98144",47.5999,-122.286,1950,2390
"7853440050","20150505T000000",771005,5,4.5,4000,6713,"2",0,0,3,9,4000,0,2015,0,"98024",47.5254,-121.886,3690,6600
"8563010130","20140725T000000",1.3e+006,3,2.5,3350,7752,"1",0,0,3,9,2180,1170,2009,0,"98008",47.6263,-122.099,2570,7988
"2767604592","20140619T000000",607500,3,3.25,1530,1612,"3",0,0,3,8,1530,0,2006,0,"98107",47.6706,-122.378,1530,1611
"1332700020","20150116T000000",278000,2,2.25,1610,1968,"2",0,0,4,7,1610,0,1979,0,"98056",47.5184,-122.196,1950,1968
"1442870440","20140702T000000",475000,4,2.75,2620,6178,"2",0,0,3,8,2620,0,2013,0,"98045",47.4823,-121.771,2790,6538
"5347200179","20140814T000000",270000,3,2,1300,1920,"2",0,0,3,8,850,450,2006,0,"98126",47.5183,-122.376,1300,1344
"8924100372","20150423T000000",1.302e+006,4,3.5,3590,5334,"2",0,2,3,9,3140,450,2006,0,"98115",47.6763,-122.267,2100,6250
"6666830170","20140811T000000",778983,4,2.5,2490,5647,"2",0,0,3,8,2490,0,2014,0,"98052",47.7043,-122.114,2970,5450
"3336000052","20141022T000000",221000,3,2.5,1320,1780,"2",0,0,3,7,880,440,2005,0,"98118",47.528,-122.269,3040,6000
"2895800380","20140821T000000",338800,4,2.25,1800,2752,"2",0,0,3,8,1800,0,2014,0,"98106",47.5165,-122.346,1800,2752
"1042700250","20140804T000000",834995,5,1.5,3360,5225,"2",0,0,3,9,3360,0,2014,0,"98074",47.6072,-122.053,3230,5368
"7787920250","20150501T000000",550000,4,2.5,3220,9328,"2",0,0,3,8,3220,0,2006,0,"98019",47.7273,-121.958,3020,9300
"3026059363","20141031T000000",575000,3,3.5,2514,1559,"2",0,0,3,8,2024,490,2007,0,"98034",47.7044,-122.209,2090,10454
"3590000050","20140923T000000",649000,4,2.75,3130,9711,"2",0,0,3,9,3130,0,2014,0,"98059",47.4823,-122.124,1570,10500
"7853361410","20140530T000000",545000,4,2.5,2720,4738,"2",0,0,3,8,2720,0,2012,0,"98065",47.515,-121.869,2590,5740
"1355300009","20141120T000000",625000,2,2.25,1390,916,"2",0,0,3,8,1165,225,2007,0,"98122",47.6168,-122.314,1415,1488
"8835800010","20141223T000000",1.042e+006,4,4.5,4920,270236,"2",0,3,3,10,3820,1100,2006,0,"98045",47.4695,-121.775,4920,260924
"9268851680","20140516T000000",611000,3,2.5,2134,1984,"2.5",0,0,3,8,2134,0,2008,0,"98027",47.5402,-122.027,2170,1984
"8096800500","20150317T000000",300000,3,2.5,1741,5701,"2",0,0,3,8,1741,0,2012,0,"98030",47.379,-122.184,2002,5700
"7202261060","20141229T000000",577000,3,2.5,2560,5238,"2",0,0,3,8,2560,0,2001,0,"98053",47.6887,-122.04,2560,5185
"7237450130","20141020T000000",349990,4,2.5,2220,3561,"2",0,0,3,8,2220,0,2014,0,"98038",47.3561,-122.063,2530,4449
"3630130010","20140714T000000",650000,3,2.5,1910,4363,"2",0,0,3,9,1910,0,2006,0,"98029",47.5482,-121.996,1890,3732
"0567000381","20150328T000000",378000,2,1.5,980,853,"2",0,0,3,7,820,160,2009,0,"98144",47.5925,-122.295,1130,1270
"1760650290","20150205T000000",313200,3,2.5,1950,4197,"2",0,0,3,7,1950,0,2013,0,"98042",47.3613,-122.081,2300,4178
"1024069215","20140912T000000",1.20669e+006,5,4.25,4150,12015,"2",0,0,3,10,4150,0,2014,0,"98075",47.5816,-122.021,3230,27520
"1105000373","20150506T000000",252500,2,1.5,1110,986,"2",0,0,3,7,950,160,2009,0,"98118",47.5427,-122.272,1110,3515
"1773100561","20150305T000000",308000,3,2.5,1250,1150,"2",0,0,3,8,1080,170,2009,0,"98106",47.5582,-122.363,1250,1150
"9510860840","20140515T000000",803100,4,2.5,3310,5404,"2",0,0,3,9,3310,0,2004,0,"98052",47.6635,-122.083,2600,4730
"4187000660","20140618T000000",415000,4,2.5,2020,5501,"2",0,0,3,7,2020,0,2010,0,"98059",47.4937,-122.15,2020,5494
"7203120020","20140814T000000",785000,4,3.5,3310,4850,"2",0,0,3,9,3310,0,2010,0,"98053",47.6954,-122.022,3320,5955
"8559300020","20140528T000000",499950,4,2.5,2798,4473,"2",0,0,3,9,2798,0,2012,0,"98055",47.4295,-122.205,2358,4593
"3356402705","20150317T000000",216000,4,2.5,1847,8000,"2",0,0,3,7,1847,0,2008,0,"98001",47.2874,-122.257,1767,8000
"0662440020","20150226T000000",380000,4,2.5,2420,4981,"2",0,0,3,9,2420,0,2009,0,"98038",47.3785,-122.023,2420,5000
"0255370020","20141106T000000",345000,4,2.5,2020,3600,"2",0,0,3,7,2020,0,2012,0,"98038",47.3535,-122.017,2210,3800
"0293810190","20141104T000000",456500,4,2.5,2400,6811,"2",0,0,3,8,2400,0,2007,0,"98059",47.4959,-122.15,2710,5314
"8091670190","20141104T000000",382495,3,2.5,1760,5390,"1",0,0,3,8,1760,0,2014,0,"98038",47.3482,-122.042,2310,5117
"1760650280","20150306T000000",324950,4,2.5,2110,4178,"2",0,0,3,7,2110,0,2013,0,"98042",47.3612,-122.081,2300,4142
"6306800010","20140811T000000",436472,4,2.5,2692,8392,"2",0,0,3,9,2692,0,2014,0,"98030",47.3519,-122.197,2574,14446
"0982850010","20140530T000000",365250,3,2.25,1490,4522,"2",0,0,3,7,1490,0,2009,0,"98028",47.7611,-122.233,1580,4667
"6705600020","20150324T000000",919990,5,3.25,3960,6352,"2",0,0,3,10,3960,0,2014,0,"98075",47.5806,-122.055,2930,9875
"9478550430","20150429T000000",316475,4,2.5,1740,4642,"2",0,0,3,7,1740,0,2012,0,"98042",47.3686,-122.117,1950,4642
"5498100010","20150324T000000",425000,4,2.5,1940,4517,"1",0,0,3,8,1190,750,2010,0,"98028",47.776,-122.26,1910,10410
"7625702901","20150311T000000",302860,2,1,970,3279,"2",0,0,3,7,790,180,2007,0,"98136",47.5469,-122.383,1150,1351
"0301401410","20140722T000000",298000,3,2.5,1852,4000,"2",0,0,3,7,1852,0,2014,0,"98002",47.3455,-122.21,2166,4000
"0251500080","20140826T000000",3.204e+006,4,4,4810,18851,"2",0,3,3,11,4810,0,2007,0,"98004",47.6364,-122.214,3970,19929
"0521049227","20141201T000000",950000,4,4,5635,9695,"2",0,3,3,10,4360,1275,2011,0,"98003",47.3389,-122.334,3726,9765
"0100300500","20141121T000000",333000,3,2.5,1520,3041,"2",0,0,3,7,1520,0,2009,0,"98059",47.4874,-122.152,1820,3229
"8669160460","20150305T000000",289950,3,2.5,2099,4275,"2",0,0,3,7,2099,0,2010,0,"98002",47.3521,-122.211,2099,4275
"2810100007","20150506T000000",419950,3,2.25,1250,811,"3",0,0,3,8,1250,0,2014,0,"98136",47.5419,-122.388,1250,1232
"6749700006","20140715T000000",306000,2,1.5,1090,1183,"3",0,0,3,8,1090,0,2008,0,"98103",47.6974,-122.349,1110,1384
"1085623730","20141129T000000",498445,4,2.5,3216,5902,"2",0,0,3,9,3216,0,2014,0,"98030",47.3425,-122.179,2815,4916
"6666830430","20140620T000000",775950,4,2.5,2970,4400,"2",0,0,3,8,2970,0,2014,0,"98052",47.705,-122.114,3010,4892
"7852110380","20140703T000000",605000,3,2.5,2610,6405,"2",0,0,3,8,2610,0,2001,0,"98065",47.5373,-121.874,2580,6285
"8080400177","20140909T000000",520000,2,1.75,1340,1368,"2",0,0,3,7,1060,280,2006,0,"98122",47.618,-122.311,2480,1707
"0293070010","20141028T000000",849990,4,2.75,3300,4987,"2",0,0,3,9,3300,0,2014,0,"98074",47.6175,-122.056,3520,5453
"9144100007","20140604T000000",767450,3,2,1630,7599,"1",0,0,3,10,1630,0,2006,0,"98117",47.6981,-122.376,2030,7599
"7234601142","20140808T000000",665000,3,2.25,1590,929,"2",0,0,3,9,1060,530,2014,0,"98122",47.6172,-122.31,1510,1193
"1972200426","20140918T000000",525000,2,2.75,1310,1268,"3.5",0,0,3,8,1310,0,2007,0,"98103",47.6534,-122.355,1350,1288
"7768800280","20140722T000000",870515,4,3.5,3600,5697,"2",0,0,3,9,2940,660,2014,0,"98075",47.5755,-122.071,3490,5911
"9512200420","20140721T000000",390000,4,2.5,2154,4153,"2",0,0,3,9,2154,0,2012,0,"98058",47.4557,-122.13,2154,4091
"7132300525","20150411T000000",500000,3,1.75,1530,825,"3",0,0,3,8,1530,0,2015,0,"98144",47.5929,-122.308,1580,1915
"7515000143","20140805T000000",399950,3,2.25,1360,1041,"2",0,0,3,8,1094,266,2006,0,"98117",47.6925,-122.375,1522,1382
"3395070440","20150209T000000",305000,3,2.5,1320,2480,"2",0,0,3,7,1320,0,2005,0,"98118",47.536,-122.284,1320,3240
"0629650380","20150123T000000",255000,4,2.5,1660,6724,"2",0,0,3,7,1660,0,2009,0,"98001",47.259,-122.256,1544,6054
"1115600130","20140930T000000",415000,4,2.5,2891,6499,"2",0,0,3,9,2891,0,2014,0,"98001",47.3359,-122.257,2550,8383
"8562790950","20150327T000000",716500,3,2.5,2340,2155,"2",0,0,3,10,2120,220,2012,0,"98027",47.53,-122.073,2640,2680
"3413700130","20140625T000000",425000,3,2.5,2320,2267,"3",0,0,3,8,2320,0,2009,0,"98177",47.7027,-122.359,1240,1883
"9532000170","20150217T000000",540000,4,2.5,2190,3855,"2",0,0,3,8,2190,0,2010,0,"98011",47.7705,-122.169,2190,3600
"0255450380","20140804T000000",324747,3,2.5,2060,4742,"2",0,0,3,8,2060,0,2014,0,"98038",47.3706,-122.017,2370,4725
"7203140420","20150128T000000",385000,3,2.5,1740,4145,"2",0,0,3,7,1740,0,2010,0,"98053",47.6875,-122.015,1740,4045
"1760650670","20140812T000000",270000,3,2.25,1400,3825,"2",0,0,3,7,1400,0,2012,0,"98042",47.3596,-122.082,2110,3825
"5556300098","20140612T000000",1.24e+006,5,4,4410,14380,"2",0,0,3,11,4410,0,2006,0,"98052",47.6463,-122.121,2720,11454
"8129700743","20150416T000000",672000,3,2.5,1780,1647,"2",0,0,3,8,1080,700,2008,0,"98103",47.6597,-122.355,2000,1741
"3023000050","20150129T000000",310000,3,2.5,1760,10137,"2",0,0,3,8,1760,0,2010,0,"98038",47.355,-122.059,2000,6935
"0518500480","20140811T000000",3e+006,3,3.5,4410,10756,"2",1,4,3,11,3430,980,2014,0,"98056",47.5283,-122.205,3550,5634
"1725059127","20150225T000000",2.35e+006,6,4.25,5550,11547,"2",0,2,3,11,4270,1280,2014,0,"98033",47.6547,-122.202,3480,11547
"9511120050","20140627T000000",427000,3,2.5,2432,9391,"2",0,2,3,9,2432,0,2005,0,"98001",47.3453,-122.267,2912,8932
"8943600430","20150423T000000",389950,3,2.5,2283,3996,"2",0,0,3,8,2283,0,2008,0,"98031",47.4221,-122.192,1760,3992
"9429400170","20140625T000000",309620,3,2.5,1860,3730,"2",0,0,3,8,1860,0,2012,0,"98019",47.7442,-121.984,2110,4509
"3845101150","20140701T000000",399895,4,2.5,2701,4500,"2",0,0,3,9,2701,0,2014,0,"98092",47.2586,-122.194,2570,4800
"1085623560","20150202T000000",442515,4,2.5,2930,4875,"2",0,0,3,9,2930,0,2014,0,"98030",47.3421,-122.179,2815,4900
"0263000255","20141202T000000",375000,3,2.25,1540,1561,"3",0,0,3,8,1540,0,2010,0,"98103",47.6991,-122.346,1540,1547
"7299600130","20140702T000000",309780,3,2.5,2242,4500,"2",0,0,3,8,2242,0,2014,0,"98092",47.2583,-122.198,2009,4500
"7853320280","20150312T000000",425000,3,2.5,1950,4345,"2",0,0,3,7,1950,0,2007,0,"98065",47.5202,-121.873,2260,4345
"4253400098","20150501T000000",405000,2,3,1160,1073,"2",0,0,3,7,880,280,2007,0,"98144",47.5788,-122.315,1250,4812
"3814900380","20140719T000000",356250,3,2.5,2060,5115,"2",0,0,3,9,2060,0,2014,0,"98092",47.3261,-122.163,2648,4500
"6821101732","20150219T000000",550000,3,2.25,1230,875,"3",0,0,3,8,1230,0,2013,0,"98199",47.6521,-122.4,1760,5664
"3644100086","20140505T000000",340000,2,1.5,1160,1438,"2",0,0,3,7,1160,0,2001,0,"98144",47.5917,-122.295,1220,1740
"7237450080","20140823T000000",362865,4,2.5,2245,4301,"2",0,0,3,8,2245,0,2014,0,"98038",47.3555,-122.063,2530,4478
"6389970010","20150323T000000",1.36e+006,4,3.5,4120,12626,"2",0,1,3,11,3970,150,2014,0,"98034",47.7089,-122.245,4120,11913
"9578090050","20140505T000000",830000,4,2.5,3400,9692,"2",0,0,3,9,3400,0,2007,0,"98052",47.708,-122.109,3070,7375
"1489300005","20140801T000000",1.598e+006,5,3.75,4270,7500,"2",0,0,3,10,3210,1060,2014,0,"98033",47.6845,-122.207,2410,8350
"7768800290","20150304T000000",855000,4,3.5,2890,5911,"2",0,0,3,9,2370,520,2014,0,"98075",47.5754,-122.071,3490,6093
"1245003220","20140819T000000",1.205e+006,5,3.5,3220,8000,"2",0,0,3,9,2900,320,2008,0,"98033",47.6834,-122.2,2100,9680
"5608000010","20140811T000000",1.385e+006,4,3.5,4010,15365,"2",0,1,3,11,4010,0,2006,0,"98027",47.5528,-122.093,3550,13429
"5379805260","20150326T000000",400200,4,3.5,2260,30250,"2",0,0,3,7,2260,0,2013,0,"98188",47.4493,-122.281,1270,16350
"3278600670","20140523T000000",235000,2,1,1140,1730,"1.5",0,0,3,8,1010,130,2007,0,"98126",47.5494,-122.372,1360,1730
"2781240050","20150507T000000",349950,3,2,1640,4714,"1",0,0,3,8,1640,0,2009,0,"98038",47.3539,-122.021,1770,4802
"7502800050","20140709T000000",659950,4,2.75,3510,9400,"2",0,0,3,9,3510,0,2014,0,"98059",47.4827,-122.131,3550,9429
"9544700500","20140508T000000",785000,3,2.75,3010,1842,"2",0,0,3,9,3010,0,2011,0,"98075",47.5836,-121.994,2950,4200
"2771603314","20150416T000000",475000,2,2.25,1060,925,"2",0,0,3,8,980,80,2006,0,"98199",47.6386,-122.388,1020,4000
"4181200680","20140527T000000",263900,3,2.5,1658,2700,"2",0,0,3,8,1658,0,2014,0,"98198",47.3667,-122.307,1658,2700
"9347300010","20150501T000000",342000,3,2.5,1960,3540,"2",0,0,3,8,1960,0,2012,0,"98038",47.3568,-122.055,1840,3825
"0255450020","20140918T000000",367899,3,2.5,2420,4725,"2",0,0,3,8,2420,0,2014,0,"98038",47.371,-122.018,2370,4200
"7230200585","20150204T000000",657044,3,3.5,3420,23786,"1.5",0,0,3,9,3420,0,2014,0,"98059",47.4739,-122.11,1590,23774
"9828702771","20141113T000000",359950,2,1.5,893,965,"2",0,0,3,8,893,0,2007,0,"98122",47.6187,-122.301,1340,1436
"9492500170","20140723T000000",879950,4,2.75,3020,7203,"2",0,0,3,9,3020,0,2014,0,"98033",47.6948,-122.178,3010,7215
"9265880170","20140826T000000",550000,4,2.5,2470,5954,"2",0,0,3,8,2470,0,2013,0,"98028",47.7685,-122.236,2470,4800
"7299600920","20141209T000000",279000,4,2.5,2009,4800,"2",0,0,3,8,2009,0,2012,0,"98092",47.2586,-122.2,1798,4800
"8690600050","20140718T000000",255000,3,2.5,1530,1116,"2.5",0,0,3,7,1530,0,2005,0,"98028",47.7385,-122.25,1530,7780
"1176001119","20150224T000000",609500,3,1.75,1590,1113,"3",0,0,3,8,1590,0,2014,0,"98107",47.6691,-122.402,1520,1357
"3449850050","20140620T000000",420000,5,3,2630,3149,"2",0,0,3,8,1670,960,2013,0,"98056",47.5065,-122.171,2240,4825
"9211000170","20141008T000000",570000,4,2.5,3230,7187,"2",0,0,3,9,3230,0,2008,0,"98059",47.4995,-122.15,2950,6537
"6056111350","20150512T000000",439000,3,2.25,1430,2343,"2",0,0,3,8,1430,0,2012,0,"98108",47.5648,-122.294,1270,1916
"7299601630","20141108T000000",310000,3,2.5,2242,5744,"2",0,0,3,8,2242,0,2012,0,"98092",47.2597,-122.199,2009,5712
"7133300380","20150209T000000",635000,4,2.5,2500,4000,"2",0,0,3,8,2500,0,2014,0,"98144",47.5902,-122.311,1480,4300
"2770601775","20141128T000000",399950,3,2.5,1230,922,"2",0,0,3,8,1080,150,2009,0,"98199",47.6518,-122.384,1230,1237
"3630200630","20140805T000000",805000,4,2.5,3020,3600,"2.5",0,0,3,9,3020,0,2009,0,"98029",47.5407,-121.993,2570,3600
"4385700250","20150407T000000",1.8e+006,4,3.5,3480,4000,"2",0,0,3,9,2460,1020,2015,0,"98112",47.6356,-122.281,2620,4000
"6430500182","20150403T000000",1.205e+006,4,3,3330,7650,"1",0,0,3,9,1830,1500,2008,0,"98103",47.6889,-122.352,1200,3876
"8029770190","20141015T000000",745000,4,2.5,3400,4840,"2",0,0,3,10,3190,210,2006,0,"98059",47.5066,-122.146,3400,5710
"5393600507","20140624T000000",329445,2,1.5,830,1119,"2",0,0,3,7,830,0,2005,0,"98144",47.5828,-122.314,1480,3622
"0207700050","20141015T000000",588000,5,3,3110,4464,"2",0,0,3,8,3110,0,2007,0,"98011",47.7719,-122.168,2450,4221
"8138870470","20140707T000000",494815,3,2.5,1910,2091,"2",0,0,3,8,1910,0,2014,0,"98029",47.5445,-122.013,1630,1546
"7853370020","20141014T000000",591975,3,2.75,3230,5250,"2",0,0,3,9,2680,550,2014,0,"98065",47.5196,-121.878,2710,5250
"3304300380","20150108T000000",600000,5,2.75,3380,8179,"2",0,0,3,9,3380,0,2011,0,"98059",47.4827,-122.135,2840,8179
"3528960020","20140708T000000",673000,3,2.75,2830,3496,"2",0,0,3,8,2830,0,2012,0,"98029",47.5606,-122.011,2160,3501
"1853080840","20150211T000000",889950,5,3.5,3700,7055,"2",0,0,3,9,3700,0,2014,0,"98074",47.5929,-122.057,3170,6527
"7852130460","20150325T000000",500000,4,3,2520,4104,"2",0,0,3,7,2520,0,2002,0,"98065",47.5352,-121.88,2510,5015
"2768301357","20141001T000000",500000,3,2.25,1530,1396,"2",0,0,3,8,1240,290,2007,0,"98107",47.666,-122.367,1690,2500
"8562710250","20140505T000000",890000,4,4.25,4420,5750,"2",0,0,3,10,3410,1010,2006,0,"98027",47.5404,-122.073,4420,5750
"6824100014","20150429T000000",437000,3,3,1460,1180,"3",0,0,3,8,1460,0,2006,0,"98117",47.6998,-122.367,1460,1224
"7905200061","20140905T000000",419700,3,2.25,1450,1486,"2",0,0,3,8,1160,290,2006,0,"98116",47.5694,-122.387,1370,1437
"3524039228","20140723T000000",394000,3,2,1160,3441,"1",0,0,4,6,580,580,1930,0,"98136",47.5314,-122.392,1160,4000
"2781240040","20140806T000000",342000,3,2,1640,4802,"1",0,0,3,8,1640,0,2010,0,"98038",47.3538,-122.021,1940,4802
"1222029064","20140626T000000",420000,3,1.75,1444,249126,"1.5",0,0,3,7,1444,0,2008,0,"98070",47.4104,-122.486,1760,224770
"9523100730","20140523T000000",580000,3,2.5,1620,1173,"3",0,4,3,8,1470,150,2008,0,"98103",47.6681,-122.355,1620,1505
"5649600464","20150327T000000",343000,2,1.5,1100,1228,"2",0,0,3,7,900,200,2007,0,"98118",47.5538,-122.282,1340,1380
"7548301050","20150402T000000",390000,2,1.5,1340,1402,"2",0,0,3,8,1120,220,2008,0,"98144",47.588,-122.304,1340,1213
"9542840450","20140811T000000",274000,3,1.5,1450,4694,"2",0,0,3,7,1450,0,2011,0,"98038",47.3654,-122.021,1870,4198
"0126039467","20150114T000000",700000,4,2.5,3040,7200,"2",0,0,3,9,3040,0,2008,0,"98177",47.7747,-122.366,2360,8245
